 "personID" 	 "ageAtDeath" 	 "causeOfDeath" 	 "dateOfDeath" 	 "familyname" 	 "name" 	 "placeOfDeath" 	 "images" 
 "http://api.aucklandmuseum.com/id/person/C14134" 	 "22" 	 "Died of Sickness" 	 "29 Nov 1918" 	 "Scott" 	 "William Harold Anthony" 	 "Napier" 	 "http://api.aucklandmuseum.com/id/person/C14134/media/1" 
 "http://api.aucklandmuseum.com/id/person/C2365" 	 "22" 	 "Killed in Action" 	 "16 May 1918" 	 "Carswell" 	 "George Alexander" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C2365/media/1|http://api.aucklandmuseum.com/id/person/C2365/media/2" 
 "http://api.aucklandmuseum.com/id/person/C1291" 	 "28" 	 "Killed in Action" 	 "07 May 1918" 	 "Bleach" 	 "Patrick Francis" 	 "Palestine" 	 "http://api.aucklandmuseum.com/id/person/C1291/media/1" 
 "http://api.aucklandmuseum.com/id/person/C5940" 	 "22" 	 "Died of Disease" 	 "22 Feb 1918" 	 "Griffin" 	 "John" 	 "[United Kingdom]" 	 "http://api.aucklandmuseum.com/id/person/C5940/media/1" 
 "http://api.aucklandmuseum.com/id/person/C1502" 	 "22" 	 "Killed in Action" 	 "03 Dec 1917" 	 "Bradbury" 	 "William Edward" 	 "Ypres" 	 "http://api.aucklandmuseum.com/id/person/C1502/media/1|http://api.aucklandmuseum.com/id/person/C1502/media/2" 
 "http://api.aucklandmuseum.com/id/person/C27723" 	 "78" 	 "Died of Disease" 	 "26 Jul 1964" 	 "Innes" 	 "Alex" 	 "Dunedin" 	 "http://api.aucklandmuseum.com/id/person/C27723/media/1|http://api.aucklandmuseum.com/id/person/C27723/media/2|http://api.aucklandmuseum.com/id/person/C27723/media/3" 
 "http://api.aucklandmuseum.com/id/person/C12989" 	 "36" 	 "Died of wounds" 	 "19 Apr 1918" 	 "Richards" 	 "Frank Harold" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C12989/media/1" 
 "http://api.aucklandmuseum.com/id/person/C4090" 	 "21" 	 "Died of Sickness" 	 "30 Dec 1916" 	 "Doria" 	 "Birley Reginald" 	 "England" 	 "http://api.aucklandmuseum.com/id/person/C4090/media/2|http://api.aucklandmuseum.com/id/person/C4090/media/3|http://api.aucklandmuseum.com/id/person/C4090/media/5|http://api.aucklandmuseum.com/id/person/C4090/media/1|http://api.aucklandmuseum.com/id/person/C4090/media/4" 
 "http://api.aucklandmuseum.com/id/person/C5369" 	 "22" 	 "Died of wounds" 	 "17 Jul 1918" 	 "Gawler" 	 "William Thomas" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C5369/media/1|http://api.aucklandmuseum.com/id/person/C5369/media/2" 
 "http://api.aucklandmuseum.com/id/person/C13442" 	 "23" 	 "Died of wounds" 	 "22 Jun 1917" 	 "Sanford" 	 "Hugh William Hamilton" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C13442/media/1|http://api.aucklandmuseum.com/id/person/C13442/media/2|http://api.aucklandmuseum.com/id/person/C13442/media/3" 
 "http://api.aucklandmuseum.com/id/person/C4618" 	 "31" 	 "Killed in Action" 	 "02 May 1915" 	 "Everest" 	 "Francis Edward" 	 "Gallipoli" 	 "http://api.aucklandmuseum.com/id/person/C4618/media/1|http://api.aucklandmuseum.com/id/person/C4618/media/2" 
 "http://api.aucklandmuseum.com/id/person/C36471" 	 "72" 	 "Died of Disease" 	 "07 Jan 1945" 	 "Dunn" 	 "Christopher Blencowe Noble" 	 "Kaitaia" 	 "http://api.aucklandmuseum.com/id/person/C36471/media/5|http://api.aucklandmuseum.com/id/person/C36471/media/4|http://api.aucklandmuseum.com/id/person/C36471/media/2|http://api.aucklandmuseum.com/id/person/C36471/media/1|http://api.aucklandmuseum.com/id/person/C36471/media/3" 
 "http://api.aucklandmuseum.com/id/person/C48019" 	 "24" 	 "Killed in Action" 	 "08 May 1915" 	 "Langridge" 	 "Francis Bertram" 	 "Gallipoli" 	 "http://api.aucklandmuseum.com/id/person/C48019/media/1|http://api.aucklandmuseum.com/id/person/C48019/media/2|http://api.aucklandmuseum.com/id/person/C48019/media/3" 
 "http://api.aucklandmuseum.com/id/person/C15695" 	 "20" 	 "Killed in Action" 	 "11 Jun 1917" 	 "Thompson" 	 "Ernest" 	 "Belgium" 	 "http://api.aucklandmuseum.com/id/person/C15695/media/1" 
 "http://api.aucklandmuseum.com/id/person/C5870" 	 "31" 	 "Killed in Action" 	 "05 Apr 1918" 	 "Green" 	 "Donald Benjamin" 	 "Somme" 	 "http://api.aucklandmuseum.com/id/person/C5870/media/1|http://api.aucklandmuseum.com/id/person/C5870/media/2" 
 "http://api.aucklandmuseum.com/id/person/C6086" 	 "31" 	 "Killed in Action" 	 "26 Mar 1918" 	 "Hair" 	 "Harold Gilbert" 	 "Somme" 	 "http://api.aucklandmuseum.com/id/person/C6086/media/1|http://api.aucklandmuseum.com/id/person/C6086/media/2|http://api.aucklandmuseum.com/id/person/C6086/media/3" 
 "http://api.aucklandmuseum.com/id/person/C16143" 	 "25" 	 "Killed in Action" 	 "07 Jun 1917" 	 "Vicars" 	 "Richard George Ferguson" 	 "Belgium" 	 "http://api.aucklandmuseum.com/id/person/C16143/media/2|http://api.aucklandmuseum.com/id/person/C16143/media/4|http://api.aucklandmuseum.com/id/person/C16143/media/1|http://api.aucklandmuseum.com/id/person/C16143/media/5|http://api.aucklandmuseum.com/id/person/C16143/media/3|http://api.aucklandmuseum.com/id/person/C16143/media/6" 
 "http://api.aucklandmuseum.com/id/person/C5095" 	 "27" 	 "Killed in Action" 	 "08 Aug 1915" 	 "Francis" 	 "Charles Walter" 	 "Gallipoli" 	 "http://api.aucklandmuseum.com/id/person/C5095/media/1|http://api.aucklandmuseum.com/id/person/C5095/media/2|http://api.aucklandmuseum.com/id/person/C5095/media/3" 
 "http://api.aucklandmuseum.com/id/person/C1420" 	 "28" 	 "Died of Disease" 	 "14 Nov 1917" 	 "Bovett" 	 "Albert" 	 "Belgium" 	 "http://api.aucklandmuseum.com/id/person/C1420/media/5|http://api.aucklandmuseum.com/id/person/C1420/media/3|http://api.aucklandmuseum.com/id/person/C1420/media/1|http://api.aucklandmuseum.com/id/person/C1420/media/4|http://api.aucklandmuseum.com/id/person/C1420/media/2" 
 "http://api.aucklandmuseum.com/id/person/C5228" 	 "30" 	 "Killed in Action" 	 "23 Jun 1915" 	 "Frye" 	 "Edward" 	 "Gallipoli" 	 "http://api.aucklandmuseum.com/id/person/C5228/media/1|http://api.aucklandmuseum.com/id/person/C5228/media/2" 
 "http://api.aucklandmuseum.com/id/person/C11008" 	 "25" 	 "Killed in Action" 	 "12 Oct 1917" 	 "Morgan" 	 "Stephen" 	 "Ypres" 	 "http://api.aucklandmuseum.com/id/person/C11008/media/8|http://api.aucklandmuseum.com/id/person/C11008/media/4|http://api.aucklandmuseum.com/id/person/C11008/media/6|http://api.aucklandmuseum.com/id/person/C11008/media/2|http://api.aucklandmuseum.com/id/person/C11008/media/7|http://api.aucklandmuseum.com/id/person/C11008/media/3|http://api.aucklandmuseum.com/id/person/C11008/media/1|http://api.aucklandmuseum.com/id/person/C11008/media/5" 
 "http://api.aucklandmuseum.com/id/person/C129565" 	 "46" 	 "Died of Disease" 	 "30 Apr 1936" 	 "Macky" 	 "Keith Stuart" 	 "Auckland" 	 "http://api.aucklandmuseum.com/id/person/C129565/media/1|http://api.aucklandmuseum.com/id/person/C129565/media/2|http://api.aucklandmuseum.com/id/person/C129565/media/3|http://api.aucklandmuseum.com/id/person/C129565/media/4" 
 "http://api.aucklandmuseum.com/id/person/C13890" 	 "27" 	 "Killed in Action" 	 "12 Oct 1917" 	 "Rose" 	 "William Richard" 	 "Ypres" 	 "http://api.aucklandmuseum.com/id/person/C13890/media/1|http://api.aucklandmuseum.com/id/person/C13890/media/3|http://api.aucklandmuseum.com/id/person/C13890/media/2|http://api.aucklandmuseum.com/id/person/C13890/media/4|http://api.aucklandmuseum.com/id/person/C13890/media/5" 
 "http://api.aucklandmuseum.com/id/person/C4008" 	 "21" 	 "Died of wounds" 	 "09 Jan 1918" 	 "Dobby" 	 "Abraham Joseph" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C4008/media/1|http://api.aucklandmuseum.com/id/person/C4008/media/2|http://api.aucklandmuseum.com/id/person/C4008/media/3" 
 "http://api.aucklandmuseum.com/id/person/C48750" 	 "22" 	 "Died of Disease" 	 "09 Sep 1916" 	 "Lyall" 	 "James" 	 "England" 	 "http://api.aucklandmuseum.com/id/person/C48750/media/1" 
 "http://api.aucklandmuseum.com/id/person/C10507" 	 "27" 	 "Died of Disease" 	 "16 Apr 1919" 	 "Mathers" 	 "Charles" 	 "New Zealand" 	 "http://api.aucklandmuseum.com/id/person/C10507/media/1" 
 "http://api.aucklandmuseum.com/id/person/C290" 	 "25" 	 "Died of Disease" 	 "09 Feb 1918" 	 "Anderson" 	 "John Stewart" 	 "Great Britain" 	 "http://api.aucklandmuseum.com/id/person/C290/media/1|http://api.aucklandmuseum.com/id/person/C290/media/2|http://api.aucklandmuseum.com/id/person/C290/media/3" 
 "http://api.aucklandmuseum.com/id/person/C9732" 	 "34" 	 "Killed in Action" 	 "07 Jun 1917" 	 "McKee" 	 "Thomas" 	 "Belgium" 	 "http://api.aucklandmuseum.com/id/person/C9732/media/1|http://api.aucklandmuseum.com/id/person/C9732/media/2" 
 "http://api.aucklandmuseum.com/id/person/C50876" 	 "52" 	 "Died from Natural Causes" 	 "07 Dec 1944" 	 "Millis" 	 "Ernest Andrew" 	 "Auckland" 	 "http://api.aucklandmuseum.com/id/person/C50876/media/1" 
 "http://api.aucklandmuseum.com/id/person/C9517" 	 "23" 	 "Died of wounds" 	 "29 Mar 1918" 	 "McIntosh" 	 "Stanley Herbert" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C9517/media/1" 
 "http://api.aucklandmuseum.com/id/person/C13301" 	 "28" 	 "Died of wounds" 	 "13 Jun 1917" 	 "Ruddock" 	 "Walter David" 	 "Belgium" 	 "http://api.aucklandmuseum.com/id/person/C13301/media/1|http://api.aucklandmuseum.com/id/person/C13301/media/2|http://api.aucklandmuseum.com/id/person/C13301/media/3" 
 "http://api.aucklandmuseum.com/id/person/C15049" 	 "25" 	 "Died of wounds" 	 "19 Oct 1917" 	 "Stewart" 	 "James" 	 "Belgium" 	 "http://api.aucklandmuseum.com/id/person/C15049/media/1|http://api.aucklandmuseum.com/id/person/C15049/media/2" 
 "http://api.aucklandmuseum.com/id/person/C152" 	 "31" 	 "Died of Disease" 	 "03 Nov 1918" 	 "Allan" 	 "Jack Clive" 	 "[United Kingdom]" 	 "http://api.aucklandmuseum.com/id/person/C152/media/1|http://api.aucklandmuseum.com/id/person/C152/media/2" 
 "http://api.aucklandmuseum.com/id/person/C9353" 	 "23" 	 "Died of Disease" 	 "04 Mar 1918" 	 "McDougall" 	 "Dugald" 	 "[United Kingdom]" 	 "http://api.aucklandmuseum.com/id/person/C9353/media/1|http://api.aucklandmuseum.com/id/person/C9353/media/2" 
 "http://api.aucklandmuseum.com/id/person/C888" 	 "29" 	 "Killed in Action" 	 "27 Mar 1918" 	 "Bayne" 	 "James John" 	 "Somme" 	 "http://api.aucklandmuseum.com/id/person/C888/media/1|http://api.aucklandmuseum.com/id/person/C888/media/2|http://api.aucklandmuseum.com/id/person/C888/media/3" 
 "http://api.aucklandmuseum.com/id/person/C6082" 	 "23" 	 "Killed in Action" 	 "08 Aug 1915" 	 "Haines" 	 "Lance Nigel" 	 "Gallipoli" 	 "http://api.aucklandmuseum.com/id/person/C6082/media/1" 
 "http://api.aucklandmuseum.com/id/person/C10121" 	 "22" 	 "Died of wounds" 	 "24 Oct 1917" 	 "McPhee" 	 "Neil Allan" 	 "Belgium" 	 "http://api.aucklandmuseum.com/id/person/C10121/media/3|http://api.aucklandmuseum.com/id/person/C10121/media/5|http://api.aucklandmuseum.com/id/person/C10121/media/4|http://api.aucklandmuseum.com/id/person/C10121/media/1|http://api.aucklandmuseum.com/id/person/C10121/media/2" 
 "http://api.aucklandmuseum.com/id/person/C2332" 	 "30" 	 "Killed in Action" 	 "25 May 1916" 	 "Carr" 	 "Cuthbert Owen" 	 "Somme" 	 "http://api.aucklandmuseum.com/id/person/C2332/media/1|http://api.aucklandmuseum.com/id/person/C2332/media/2" 
 "http://api.aucklandmuseum.com/id/person/C42036" 	 "27" 	 "Killed in Action" 	 "30 May 1915" 	 "Dickinson" 	 "Alfred" 	 "Gallipoli" 	 "http://api.aucklandmuseum.com/id/person/C42036/media/9|http://api.aucklandmuseum.com/id/person/C42036/media/3|http://api.aucklandmuseum.com/id/person/C42036/media/5|http://api.aucklandmuseum.com/id/person/C42036/media/7|http://api.aucklandmuseum.com/id/person/C42036/media/11|http://api.aucklandmuseum.com/id/person/C42036/media/8|http://api.aucklandmuseum.com/id/person/C42036/media/10|http://api.aucklandmuseum.com/id/person/C42036/media/4|http://api.aucklandmuseum.com/id/person/C42036/media/1|http://api.aucklandmuseum.com/id/person/C42036/media/6|http://api.aucklandmuseum.com/id/person/C42036/media/2" 
 "http://api.aucklandmuseum.com/id/person/C10980" 	 "23" 	 "Killed in Action" 	 "23 May 1918" 	 "Morel" 	 "Horace Valentine" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C10980/media/1|http://api.aucklandmuseum.com/id/person/C10980/media/2" 
 "http://api.aucklandmuseum.com/id/person/C57883" 	 "26" 	 "Killed in Action" 	 "07 Aug 1915" 	 "Wansbrough" 	 "Francis James" 	 "Gallipoli" 	 "http://api.aucklandmuseum.com/id/person/C57883/media/1|http://api.aucklandmuseum.com/id/person/C57883/media/2" 
 "http://api.aucklandmuseum.com/id/person/C77251" 	 "80" 	 "Died of Disease" 	 "04 Aug 1976" 	 "Robinson" 	 "Joseph" 	 "Christchurch" 	 "http://api.aucklandmuseum.com/id/person/C77251/media/1" 
 "http://api.aucklandmuseum.com/id/person/C19013" 	 "83" 	 "Died of Disease" 	 "1974" 	 "McCarthy" 	 "Edward" 	 "Auckland" 	 "http://api.aucklandmuseum.com/id/person/C19013/media/1|http://api.aucklandmuseum.com/id/person/C19013/media/2" 
 "http://api.aucklandmuseum.com/id/person/C14443" 	 "34" 	 "Killed in Action" 	 "30 Sep 1916" 	 "Simpson" 	 "James" 	 "Somme" 	 "http://api.aucklandmuseum.com/id/person/C14443/media/1|http://api.aucklandmuseum.com/id/person/C14443/media/2" 
 "http://api.aucklandmuseum.com/id/person/C31981" 	 "31" 	 "Died after Discharge from Wounds Inflicted or Disease Contracted while on Active Service" 	 "08 May 1919" 	 "Belfit" 	 "George" 	 "New Zealand" 	 "http://api.aucklandmuseum.com/id/person/C31981/media/1" 
 "http://api.aucklandmuseum.com/id/person/C15623" 	 "21" 	 "Killed in Action" 	 "04 Oct 1917" 	 "Terry" 	 "Percy Edward" 	 "Ypres" 	 "http://api.aucklandmuseum.com/id/person/C15623/media/1|http://api.aucklandmuseum.com/id/person/C15623/media/2|http://api.aucklandmuseum.com/id/person/C15623/media/3|http://api.aucklandmuseum.com/id/person/C15623/media/4" 
 "http://api.aucklandmuseum.com/id/person/C3754" 	 "29" 	 "Died of wounds" 	 "20 Oct 1917" 	 "Davis" 	 "Henry Seth" 	 "Belgium" 	 "http://api.aucklandmuseum.com/id/person/C3754/media/1|http://api.aucklandmuseum.com/id/person/C3754/media/2" 
 "http://api.aucklandmuseum.com/id/person/C3725" 	 "28" 	 "Killed in Action" 	 "18 Feb 1918" 	 "Davies" 	 "Reginald Owen" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C3725/media/1|http://api.aucklandmuseum.com/id/person/C3725/media/2" 
 "http://api.aucklandmuseum.com/id/person/C3151" 	 "35" 	 "Killed in Action" 	 "19 Feb 1918" 	 "Copp" 	 "John Henry" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C3151/media/1|http://api.aucklandmuseum.com/id/person/C3151/media/2" 
 "http://api.aucklandmuseum.com/id/person/C12023" 	 "21" 	 "Died of wounds" 	 "04 Aug 1917" 	 "Parsons" 	 "Sydney Herbert" 	 "Belgium" 	 "http://api.aucklandmuseum.com/id/person/C12023/media/1|http://api.aucklandmuseum.com/id/person/C12023/media/2|http://api.aucklandmuseum.com/id/person/C12023/media/3" 
 "http://api.aucklandmuseum.com/id/person/C10232" 	 "23" 	 "Died of wounds" 	 "22 Sep 1915" 	 "Main" 	 "James" 	 "[United Kingdom]" 	 "http://api.aucklandmuseum.com/id/person/C10232/media/1" 
 "http://api.aucklandmuseum.com/id/person/C10101" 	 "38" 	 "Killed in Action" 	 "08 Aug 1915" 	 "McNiel" 	 "Alexander" 	 "Gallipoli" 	 "http://api.aucklandmuseum.com/id/person/C10101/media/1" 
 "http://api.aucklandmuseum.com/id/person/C6906" 	 "22" 	 "Killed in Action" 	 "12 Oct 1917" 	 "Hight" 	 "Cecil Morland" 	 "Ypres" 	 "http://api.aucklandmuseum.com/id/person/C6906/media/1|http://api.aucklandmuseum.com/id/person/C6906/media/2|http://api.aucklandmuseum.com/id/person/C6906/media/3" 
 "http://api.aucklandmuseum.com/id/person/C2141" 	 "30" 	 "Killed in Action" 	 "01 Oct 1916" 	 "Calman" 	 "Robert" 	 "Somme" 	 "http://api.aucklandmuseum.com/id/person/C2141/media/1|http://api.aucklandmuseum.com/id/person/C2141/media/2" 
 "http://api.aucklandmuseum.com/id/person/C2729" 	 "43" 	 "Killed in Action" 	 "16 Sep 1916" 	 "Clay" 	 "Blakeman John" 	 "Somme" 	 "http://api.aucklandmuseum.com/id/person/C2729/media/1" 
 "http://api.aucklandmuseum.com/id/person/C12533" 	 "30" 	 "Killed in Action" 	 "12 Oct 1917" 	 "Powell" 	 "James" 	 "Ypres" 	 "http://api.aucklandmuseum.com/id/person/C12533/media/1|http://api.aucklandmuseum.com/id/person/C12533/media/2" 
 "http://api.aucklandmuseum.com/id/person/C7025" 	 "22" 	 "Killed in Action" 	 "31 Jul 1917" 	 "Hodge" 	 "Harry" 	 "Ypres" 	 "http://api.aucklandmuseum.com/id/person/C7025/media/1" 
 "http://api.aucklandmuseum.com/id/person/C3116" 	 "21" 	 "Killed in Action" 	 "15 Sep 1916" 	 "Cooper" 	 "Arthur Reginald" 	 "Somme" 	 "http://api.aucklandmuseum.com/id/person/C3116/media/1|http://api.aucklandmuseum.com/id/person/C3116/media/2" 
 "http://api.aucklandmuseum.com/id/person/C10034" 	 "28" 	 "Killed in Action" 	 "08 Jun 1917" 	 "McMillan" 	 "Lewis Alexander" 	 "Belgium" 	 "http://api.aucklandmuseum.com/id/person/C10034/media/1|http://api.aucklandmuseum.com/id/person/C10034/media/2" 
 "http://api.aucklandmuseum.com/id/person/C16142" 	 "26" 	 "Killed in Action" 	 "12 Oct 1917" 	 "Viall" 	 "Samuel Roland" 	 "Ypres" 	 "http://api.aucklandmuseum.com/id/person/C16142/media/1|http://api.aucklandmuseum.com/id/person/C16142/media/2|http://api.aucklandmuseum.com/id/person/C16142/media/3|http://api.aucklandmuseum.com/id/person/C16142/media/4|http://api.aucklandmuseum.com/id/person/C16142/media/5|http://api.aucklandmuseum.com/id/person/C16142/media/6|http://api.aucklandmuseum.com/id/person/C16142/media/7" 
 "http://api.aucklandmuseum.com/id/person/C2390" 	 "27" 	 "Died of wounds" 	 "21 Jul 1918" 	 "Carthy" 	 "Thomas Patrick" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C2390/media/1|http://api.aucklandmuseum.com/id/person/C2390/media/2|http://api.aucklandmuseum.com/id/person/C2390/media/3" 
 "http://api.aucklandmuseum.com/id/person/C16794" 	 "37" 	 "Died of wounds" 	 "05 Dec 1917" 	 "Whiteford" 	 "James" 	 "Belgium" 	 "http://api.aucklandmuseum.com/id/person/C16794/media/1|http://api.aucklandmuseum.com/id/person/C16794/media/2" 
 "http://api.aucklandmuseum.com/id/person/C6980" 	 "30" 	 "Killed in Action" 	 "24 Sep 1916" 	 "Hinkley" 	 "Thomas" 	 "Somme" 	 "http://api.aucklandmuseum.com/id/person/C6980/media/1|http://api.aucklandmuseum.com/id/person/C6980/media/2" 
 "http://api.aucklandmuseum.com/id/person/C14946" 	 "24" 	 "Killed in Action" 	 "12 Oct 1917" 	 "Stenning" 	 "Joseph Albert" 	 "Ypres" 	 "http://api.aucklandmuseum.com/id/person/C14946/media/1|http://api.aucklandmuseum.com/id/person/C14946/media/2" 
 "http://api.aucklandmuseum.com/id/person/C6499" 	 "23" 	 "Killed in Action" 	 "25 Apr 1915" 	 "Hartland" 	 "William Edmond" 	 "Gallipoli" 	 "http://api.aucklandmuseum.com/id/person/C6499/media/1|http://api.aucklandmuseum.com/id/person/C6499/media/2|http://api.aucklandmuseum.com/id/person/C6499/media/3|http://api.aucklandmuseum.com/id/person/C6499/media/4" 
 "http://api.aucklandmuseum.com/id/person/C84678" 	 "42" 	 "Died of wounds" 	 "10 Jul 1917" 	 "Wightman" 	 "Percy Henry" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C84678/media/1|http://api.aucklandmuseum.com/id/person/C84678/media/2" 
 "http://api.aucklandmuseum.com/id/person/C424" 	 "30" 	 "Killed in Action" 	 "20 Sep 1916" 	 "Armstrong" 	 "William Abraham" 	 "Somme" 	 "http://api.aucklandmuseum.com/id/person/C424/media/7|http://api.aucklandmuseum.com/id/person/C424/media/1|http://api.aucklandmuseum.com/id/person/C424/media/2|http://api.aucklandmuseum.com/id/person/C424/media/8|http://api.aucklandmuseum.com/id/person/C424/media/4|http://api.aucklandmuseum.com/id/person/C424/media/5|http://api.aucklandmuseum.com/id/person/C424/media/3|http://api.aucklandmuseum.com/id/person/C424/media/6" 
 "http://api.aucklandmuseum.com/id/person/C4989" 	 "20" 	 "Killed in Action" 	 "17 Jun 1916" 	 "Forbes" 	 "Charles" 	 "Somme" 	 "http://api.aucklandmuseum.com/id/person/C4989/media/1" 
 "http://api.aucklandmuseum.com/id/person/C7946" 	 "36" 	 "Died of wounds" 	 "14 Nov 1916" 	 "Jones" 	 "Thomas Richard" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C7946/media/1|http://api.aucklandmuseum.com/id/person/C7946/media/2|http://api.aucklandmuseum.com/id/person/C7946/media/3" 
 "http://api.aucklandmuseum.com/id/person/C498" 	 "27" 	 "Killed in Action" 	 "29 Jul 1917" 	 "Atkinson" 	 "John" 	 "Ypres" 	 "http://api.aucklandmuseum.com/id/person/C498/media/1|http://api.aucklandmuseum.com/id/person/C498/media/2" 
 "http://api.aucklandmuseum.com/id/person/C6395" 	 "17" 	 "Died of wounds" 	 "05 Jun 1915" 	 "Harper" 	 "Donald Micklefield" 	 "Gallipoli" 	 "http://api.aucklandmuseum.com/id/person/C6395/media/1|http://api.aucklandmuseum.com/id/person/C6395/media/2|http://api.aucklandmuseum.com/id/person/C6395/media/3" 
 "http://api.aucklandmuseum.com/id/person/C7735" 	 "27" 	 "Died of wounds" 	 "19 Oct 1917" 	 "Jickell" 	 "Hugh Nelson" 	 "Belgium" 	 "http://api.aucklandmuseum.com/id/person/C7735/media/4|http://api.aucklandmuseum.com/id/person/C7735/media/1|http://api.aucklandmuseum.com/id/person/C7735/media/2|http://api.aucklandmuseum.com/id/person/C7735/media/6|http://api.aucklandmuseum.com/id/person/C7735/media/5|http://api.aucklandmuseum.com/id/person/C7735/media/3" 
 "http://api.aucklandmuseum.com/id/person/C516" 	 "28" 	 "Killed in Action" 	 "13 May 1916" 	 "Auty" 	 "Robert George" 	 "Somme" 	 "http://api.aucklandmuseum.com/id/person/C516/media/5|http://api.aucklandmuseum.com/id/person/C516/media/1|http://api.aucklandmuseum.com/id/person/C516/media/4|http://api.aucklandmuseum.com/id/person/C516/media/2|http://api.aucklandmuseum.com/id/person/C516/media/7|http://api.aucklandmuseum.com/id/person/C516/media/6|http://api.aucklandmuseum.com/id/person/C516/media/9|http://api.aucklandmuseum.com/id/person/C516/media/3|http://api.aucklandmuseum.com/id/person/C516/media/8" 
 "http://api.aucklandmuseum.com/id/person/C16497" 	 "45" 	 "Killed in Action" 	 "04 Dec 1917" 	 "Watson" 	 "Henry" 	 "Ypres" 	 "http://api.aucklandmuseum.com/id/person/C16497/media/1" 
 "http://api.aucklandmuseum.com/id/person/C9997" 	 "19" 	 "Died of wounds" 	 "16 Sep 1916" 	 "McLeod" 	 "Murdock Thomas" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C9997/media/1|http://api.aucklandmuseum.com/id/person/C9997/media/2|http://api.aucklandmuseum.com/id/person/C9997/media/3" 
 "http://api.aucklandmuseum.com/id/person/C18881" 	 "62" 	 "Died of Disease" 	 "21 Jul 1948" 	 "Davey" 	 "Francis James" 	 "Taumarunui" 	 "http://api.aucklandmuseum.com/id/person/C18881/media/1|http://api.aucklandmuseum.com/id/person/C18881/media/2" 
 "http://api.aucklandmuseum.com/id/person/C9826" 	 "36" 	 "Died of wounds" 	 "12 Apr 1918" 	 "McKinlay" 	 "William David" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C9826/media/1|http://api.aucklandmuseum.com/id/person/C9826/media/2" 
 "http://api.aucklandmuseum.com/id/person/C10009" 	 "33" 	 "Died of wounds" 	 "13 Jun 1917" 	 "McMahon" 	 "John" 	 "Belgium" 	 "http://api.aucklandmuseum.com/id/person/C10009/media/1|http://api.aucklandmuseum.com/id/person/C10009/media/2|http://api.aucklandmuseum.com/id/person/C10009/media/3" 
 "http://api.aucklandmuseum.com/id/person/C2666" 	 "23" 	 "Killed in Action" 	 "11 Oct 1917" 	 "Clark" 	 "Percy John" 	 "Ypres" 	 "http://api.aucklandmuseum.com/id/person/C2666/media/1|http://api.aucklandmuseum.com/id/person/C2666/media/2|http://api.aucklandmuseum.com/id/person/C2666/media/3|http://api.aucklandmuseum.com/id/person/C2666/media/4" 
